Lat,Lon,BS
-30.8414,-63.8009,Bajo
-30.7616,-64.104698,Bajo
-30.96503,-63.89187,Bajo
-30.928745,-63.837335,Bajo
-30.9859,-63.808,Bajo
-30.8237,-63.8319,Bajo
-30.88475,-64.03392,Bajo
-30.50154,-64.4054,Bajo
-30.894,-63.7483,Bajo
-30.8941,-64.1869,Bajo
-30.9712,-63.9169,Bajo
-30.90077,-63.92955,Bajo
-30.905689,-64.105049,Bajo
-30.497801,-64.034302,Bajo
-30.9546,-63.8146,Bajo
-30.3024,-63.860634,Bajo
-30.43123,-64.22014,Bajo
-30.25432,-63.857349,Bajo
-30.28583,-63.82889,Bajo
-30.22394,-64.16691,Bajo
-30.19114,-63.91044,Bajo
-30.26983,-63.62772,Bajo
-30.1022,-63.6573,Bajo
-30.1022,-63.657299,Bajo
-30.20064,-63.791,Bajo
-32.2093,-62.7315,Bajo
-32.196,-62.632,Bajo
-32.295799,-62.659302,Bajo
-32.315086,-62.6452,Bajo
-32.8296,-63.0575,Bajo
-32.35464,-62.30738,Bajo
-32.37068,-62.35222,Bajo
-32.421665,-62.390163,Bajo
-32.330662,-62.397839,Bajo
-32.3283,-62.859901,Bajo
-32.3251,-62.8779,Bajo
-32.4248,-63.0194,Bajo
-32.27778,-62.84987,Bajo
-32.317589,-62.895027,Bajo
-32.4438,-62.9926,Bajo
-32.5917,-62.8971,Bajo
-32.690102,-62.9147,Bajo
-32.726006,-62.91867,Bajo
-32.6492,-62.877,Bajo
-32.6129,-62.872601,Bajo
-32.59984,-62.82642,Bajo
-32.5266,-62.7945,Bajo
-32.6385,-62.9472,Bajo
-32.61961,-62.74899,Bajo
-32.51841,-62.685509,Bajo
-32.753399,-62.719101,Bajo
-32.7317,-62.6974,Bajo
-32.750599,-62.703499,Bajo
-32.49913,-62.633369,Bajo
-32.6033,-62.7058,Bajo
-32.689701,-62.6595,Bajo
-32.6056,-62.7378,Bajo
-32.476101,-62.675201,Bajo
-32.7628,-62.7274,Bajo
-32.666,-62.7482,Bajo
-32.5275,-62.569698,Bajo
-32.5875,-62.6083,Bajo
-32.61778,-62.65889,Bajo
-32.729301,-62.7146,Bajo
-32.65636,-62.82956,Bajo
-32.6388,-62.4829,Bajo
-32.608761,-62.637089,Bajo
-32.6366,-62.6612,Bajo
-32.624,-62.5931,Bajo
-32.67343,-62.59364,Bajo
-32.63488,-62.66463,Bajo
-32.606678,-62.734207,Bajo
-32.623402,-62.435101,Bajo
-32.630871,-62.533611,Bajo
-32.800293,-62.960808,Bajo
-32.888802,-63.096298,Bajo
-32.862,-63.0684,Bajo
-32.803017,-63.033207,Bajo
-32.8964,-63.0184,Bajo
-32.816898,-63.0896,Bajo
-32.8579,-63.0533,Bajo
-32.806904,-63.030197,Bajo
-32.9296,-63.0806,Bajo
-32.817776,-63.038425,Bajo
-32.817539,-63.046822,Bajo
-32.7609,-62.8103,Bajo
-32.9455,-62.8325,Bajo
-32.953388,-62.857601,Bajo
-32.7582,-62.9279,Bajo
-32.765701,-62.862499,Bajo
-32.8082,-62.7871,Bajo
-32.830399,-62.871899,Bajo
-32.7664,-62.7961,Bajo
-32.777199,-62.860699,Bajo
-32.8396,-62.855598,Bajo
-32.834,-62.8601,Bajo
-32.893814,-62.869812,Bajo
-33.0152,-62.7264,Bajo
-32.90496,-62.77504,Bajo
-33.000999,-62.651112,Bajo
-32.9264,-62.6946,Bajo
-32.803501,-62.6292,Bajo
-33.0139,-62.5737,Bajo
-32.92012,-62.726719,Bajo
-32.8863,-62.7161,Bajo
-33.042919,-62.839291,Bajo
-32.965012,-62.517662,Bajo
-32.8433,-62.5301,Bajo
-32.856201,-62.540699,Bajo
-32.7216,-62.6909,Bajo
-32.954899,-62.569401,Bajo
-32.9187,-62.5955,Bajo
-32.9599,-62.5591,Bajo
-32.818001,-62.554501,Bajo
-32.873299,-62.728298,Bajo
-32.836601,-62.7048,Bajo
-32.801601,-62.654301,Bajo
-32.9277,-62.6382,Bajo
-32.8873,-62.649,Bajo
-33.050701,-62.6096,Bajo
-33.1449,-62.9567,Bajo
-33.1635,-62.9709,Bajo
-33.1072,-63.1991,Bajo
-33.089901,-63.122398,Bajo
-33.1649,-62.9818,Bajo
-32.97254,-63.03903,Bajo
-33.07696,-63.13804,Bajo
-33.1599,-62.9765,Bajo
-33.1136,-63.1091,Bajo
-32.97554,-63.01125,Bajo
-33.1339,-63.056198,Bajo
-33.1273,-63.0093,Bajo
-33.085678,-63.012459,Bajo
-33.113,-63.0201,Bajo
-33.126564,-63.064674,Bajo
-33.234501,-62.875599,Bajo
-33.19686,-62.83829,Bajo
-33.247562,-62.840267,Bajo
-33.0528,-62.7861,Bajo
-33.116112,-62.85873,Bajo
-33.1019,-62.8594,Bajo
-33.2038,-62.9162,Bajo
-33.16525,-62.821,Bajo
-33.138222,-62.871044,Bajo
-33.166,-62.771702,Bajo
-33.160702,-62.770599,Bajo
-33.136101,-62.705601,Bajo
-33.154499,-62.772701,Bajo
-33.277725,-62.72503,Bajo
-33.141,-62.803,Bajo
-33.148201,-62.692501,Bajo
-33.150101,-62.593102,Bajo
-33.1913,-62.6261,Bajo
-33.2211,-62.501629,Bajo
-33.16354,-62.61763,Bajo
-33.1914,-62.62,Bajo
-33.3038,-62.6305,Bajo
-33.250198,-62.6366,Bajo
-33.2345,-62.4994,Bajo
-33.17944,-62.61442,Bajo
-33.281693,-62.62426,Bajo
-33.148205,-62.613068,Bajo
-33.3147,-62.71,Bajo
-33.286999,-62.745899,Bajo
-33.3467,-62.6828,Bajo
-33.337345,-62.702667,Bajo
-33.30469,-62.70513,Bajo
-33.227787,-62.766254,Bajo
-33.676643,-62.906246,Bajo
-33.509842,-62.765572,Bajo
-33.58526,-62.9346,Bajo
-33.51477,-62.72512,Bajo
-33.461952,-62.952614,Bajo
-28.51237,-59.02874,Bajo
-27.642895,-58.79651,Bajo
-27.4052,-58.6798,Bajo
-29.416872,-58.60382,Bajo
-27.93554,-58.78823,Bajo
-27.658253,-58.744946,Bajo
-27.64334,-58.731,Bajo
-27.860519,-58.77523,Bajo
-27.80333,-58.69752,Bajo
-29.163879,-59.147812,Bajo
-29.078789,-59.20837,Bajo
-30.24921,-57.68066,Bajo
-30.21475,-57.74349,Bajo
-30.25641,-57.68191,Bajo
-30.222799,-57.69569,Bajo
-30.56476,-57.97578,Bajo
-28.14186,-55.84258,Bajo
-26.23207,-61.01036,Bajo
-26.10288,-61.376949,Bajo
-26.35388,-61.028111,Bajo
-26.622196,-60.95313,Bajo
-26.59206,-60.98762,Bajo
-27.065611,-58.720924,Bajo
-26.8773,-58.771,Bajo
-26.983807,-58.684097,Bajo
-26.868,-60.5546,Bajo
-26.99056,-60.3981,Bajo
-26.7011,-60.3287,Bajo
-26.9244,-60.5295,Bajo
-26.985245,-60.40289,Bajo
-26.785988,-60.329927,Bajo
-27.27566,-61.09369,Bajo
-27.14351,-61.14172,Bajo
-27.14385,-61.08451,Bajo
-27.12067,-61.08396,Bajo
-27.22521,-61.04957,Bajo
-27.17678,-61.15943,Bajo
-27.2178,-61.18732,Bajo
-27.20626,-61.10128,Bajo
-27.325565,-61.123642,Bajo
-27.190533,-61.142582,Bajo
-26.96298,-61.56463,Bajo
-27.196293,-61.07002,Bajo
-27.248007,-61.223057,Bajo
-27.24258,-61.11932,Bajo
-27.15259,-61.12127,Bajo
-27.324423,-61.040169,Bajo
-27.33629,-61.031544,Bajo
-27.350212,-61.135874,Bajo
-27.15366,-61.233521,Bajo
-27.22611,-61.3749,Bajo
-27.399148,-61.29054,Bajo
-27.275101,-61.402309,Bajo
-27.731941,-61.125267,Bajo
-27.7981,-61.3877,Bajo
-27.771051,-61.193848,Bajo
-27.135309,-59.162739,Bajo
-27.02994,-59.087872,Bajo
-25.57139,-61.082821,Bajo
-25.62466,-60.59485,Bajo
-26.6711,-60.6271,Bajo
-26.7152,-60.702499,Bajo
-27.27012,-59.17824,Bajo
-26.854959,-59.081322,Bajo
-26.554136,-59.28772,Bajo
-26.53379,-59.35244,Bajo
-26.520527,-60.326412,Bajo
-26.4326,-60.2657,Bajo
-26.3907,-60.3772,Bajo
-26.600882,-60.240673,Bajo
-26.4104,-60.35634,Bajo
-26.425547,-60.715847,Bajo
-27.673901,-60.836498,Bajo
-27.80989,-60.31763,Bajo
-27.829,-60.71162,Bajo
-27.497801,-60.51899,Bajo
-27.6359,-61.0161,Bajo
-27.784639,-60.279282,Bajo
-27.4796,-60.69971,Bajo
-27.493719,-60.861328,Bajo
-27.76709,-60.419399,Bajo
-27.49483,-60.91595,Bajo
-27.71326,-60.86655,Bajo
-27.46314,-60.78304,Bajo
-27.117689,-61.159698,Bajo
-26.6622,-61.4594,Bajo
-27.19706,-61.05637,Bajo
-27.07731,-61.21386,Bajo
-27.13627,-61.09836,Bajo
-26.99665,-61.17047,Bajo
-27.0502,-61.1824,Bajo
-27.0917,-61.084,Bajo
-26.980312,-61.14104,Bajo
-27.065462,-61.17295,Bajo
-26.973749,-61.15226,Bajo
-27.071159,-61.103939,Bajo
-27.4088,-60.735,Bajo
-27.21745,-60.63998,Bajo
-27.24792,-60.88807,Bajo
-27.36937,-60.625706,Bajo
-27.378504,-58.889713,Bajo
-27.209978,-58.968727,Bajo
-27.269211,-58.987141,Bajo
-27.55513,-58.97802,Bajo
-27.65035,-58.90554,Bajo
-27.55048,-58.97427,Bajo
-27.972967,-59.30203,Bajo
-27.9262,-59.3289,Bajo
-27.536037,-58.979454,Bajo
-27.458071,-58.965218,Bajo
-27.4671,-59.0331,Bajo
-27.484364,-58.982548,Bajo
-27.36717,-60.419144,Bajo
-27.30694,-60.501518,Bajo
-27.41493,-60.42154,Bajo
-27.17623,-60.4607,Bajo
-27.68762,-60.478458,Bajo
-27.655983,-60.505108,Bajo
-27.50842,-60.1022,Bajo
-27.46952,-60.10447,Bajo
-26.89498,-60.11297,Bajo
-26.95578,-60.058971,Bajo
-26.81245,-59.972542,Bajo
-26.893869,-60.138111,Bajo
-27.62303,-61.327465,Bajo
-27.50656,-61.17,Bajo
-27.632645,-61.05618,Bajo
-42.797249,-65.070038,Bajo
-42.062531,-70.969559,Bajo
-42.062519,-70.969551,Bajo
-43.11583,-71.50431,Bajo
-42.908825,-71.366646,Bajo
-43.0888,-71.34836,Bajo
-43.11863,-71.52539,Bajo
-43.10567,-71.48341,Bajo
-43.07524,-71.36582,Bajo
-43.114643,-71.47668,Bajo
-43.2995,-65.4666,Bajo
-43.291451,-65.47113,Bajo
-43.315899,-65.526001,Bajo
-43.331215,-65.57599,Bajo
-43.320526,-65.574051,Bajo
-43.31892,-65.604752,Bajo
-43.3255,-65.6773,Bajo
-43.30832,-65.65685,Bajo
-43.322868,-65.687218,Bajo
-43.322681,-65.699615,Bajo
-43.350899,-65.748199,Bajo
-43.3026,-65.6826,Bajo
-43.35843,-65.77932,Bajo
-43.3919,-65.8163,Bajo
-43.3821,-65.8452,Bajo
-43.68623,-67.18893,Bajo
-43.2784,-65.169952,Bajo
-43.25493,-65.19215,Bajo
-43.3013,-65.3523,Bajo
-43.285801,-65.410004,Bajo
-45.802158,-68.41877,Bajo
-45.71253,-68.96567,Bajo
-44.058617,-70.603455,Bajo
-32.28949,-58.27993,Bajo
-32.2551,-58.144749,Bajo
-32.121696,-58.490719,Bajo
-32.12132,-58.33699,Bajo
-32.07267,-58.25625,Bajo
-32.09643,-58.44813,Bajo
-32.29856,-58.23065,Bajo
-32.244129,-58.169994,Bajo
-32.211983,-58.255558,Bajo
-31.831286,-58.455236,Bajo
-31.44297,-58.37098,Bajo
-31.42826,-58.2536,Bajo
-31.44,-58.201206,Bajo
-31.24459,-58.012222,Bajo
-32.0702,-60.5993,Bajo
-31.9408,-60.579102,Bajo
-32.11334,-60.2734,Bajo
-30.67296,-58.0133,Bajo
-30.77327,-58.093151,Bajo
-30.76969,-57.966099,Bajo
-30.846403,-57.94476,Bajo
-31.06514,-58.022575,Bajo
-30.894474,-57.90591,Bajo
-31.353638,-59.15039,Bajo
-30.930206,-58.59571,Bajo
-31.366951,-59.079418,Bajo
-30.309467,-58.421215,Bajo
-30.488701,-58.485401,Bajo
-30.290611,-58.907894,Bajo
-30.376062,-58.775024,Bajo
-30.377663,-58.976948,Bajo
-30.448975,-58.874226,Bajo
-32.65871,-59.382111,Bajo
-32.95894,-59.34945,Bajo
-33.145898,-59.377736,Bajo
-33.14626,-59.35899,Bajo
-32.73278,-59.755611,Bajo
-33.082619,-58.688412,Bajo
-32.990002,-58.608238,Bajo
-32.64492,-58.88101,Bajo
-33.04009,-58.9199,Bajo
-33.74728,-59.09935,Bajo
-30.498289,-59.091728,Bajo
-31.49346,-59.623371,Bajo
-30.94343,-59.758381,Bajo
-31.34178,-59.475029,Bajo
-31.29981,-59.78855,Bajo
-30.576099,-59.208778,Bajo
-30.731586,-59.480602,Bajo
-30.94343,-59.75838,Bajo
-31.18605,-59.946023,Bajo
-32.3246,-59.8517,Bajo
-32.371429,-59.936111,Bajo
-32.261082,-59.904011,Bajo
-32.096581,-60.109032,Bajo
-32.123116,-59.958763,Bajo
-32.251571,-60.11369,Bajo
-32.40057,-59.752384,Bajo
-32.01694,-60.01417,Bajo
-32.198303,-60.13237,Bajo
-32.093929,-60.007198,Bajo
-32.07194,-59.96667,Bajo
-32.254757,-60.134151,Bajo
-32.36569,-59.83268,Bajo
-32.324764,-59.850857,Bajo
-32.605114,-59.657673,Bajo
-32.365917,-59.859898,Bajo
-32.01199,-60.150864,Bajo
-32.05871,-60.248016,Bajo
-32.02546,-59.886116,Bajo
-31.98672,-60.24142,Bajo
-31.91536,-60.44276,Bajo
-31.66091,-60.199453,Bajo
-31.985874,-60.067192,Bajo
-32.0205,-60.27758,Bajo
-32.00172,-60.38672,Bajo
-31.92842,-60.15842,Bajo
-31.72025,-60.29947,Bajo
-32.00349,-60.320938,Bajo
-31.89338,-59.95901,Bajo
-32.01772,-60.2345,Bajo
-31.86432,-60.04029,Bajo
-31.959538,-60.26061,Bajo
-31.646532,-60.184673,Bajo
-31.824768,-60.243656,Bajo
-31.394999,-59.98795,Bajo
-31.84066,-60.079872,Bajo
-31.88843,-60.08838,Bajo
-31.34739,-59.92243,Bajo
-31.861889,-59.796993,Bajo
-31.784124,-60.244064,Bajo
-31.75462,-59.951839,Bajo
-32.019178,-60.316998,Bajo
-31.868715,-60.213535,Bajo
-31.884312,-60.11691,Bajo
-32.01703,-60.02239,Bajo
-31.843081,-60.166069,Bajo
-31.924088,-60.05907,Bajo
-31.96397,-60.165901,Bajo
-31.983038,-60.149178,Bajo
-31.905249,-60.277184,Bajo
-31.921091,-60.225067,Bajo
-32.031796,-60.262131,Bajo
-32.028224,-60.235536,Bajo
-32.040367,-60.255898,Bajo
-31.994774,-60.28769,Bajo
-31.948982,-60.215626,Bajo
-31.505019,-59.834375,Bajo
-31.978479,-60.2906,Bajo
-31.679976,-60.33073,Bajo
-31.651592,-60.252136,Bajo
-31.65572,-60.152893,Bajo
-31.717365,-60.22164,Bajo
-31.630281,-60.180473,Bajo
-31.27388,-60.01057,Bajo
-31.831505,-60.525673,Bajo
-32.372772,-59.307884,Bajo
-32.070282,-59.231846,Bajo
-31.97842,-59.22226,Bajo
-32.29406,-58.947796,Bajo
-32.512,-58.2942,Bajo
-32.500585,-58.289548,Bajo
-32.4834,-58.9688,Bajo
-32.67346,-58.44539,Bajo
-32.20326,-58.743942,Bajo
-32.4767,-58.3133,Bajo
-32.4618,-58.5172,Bajo
-32.5615,-58.359,Bajo
-32.4272,-58.465,Bajo
-32.459733,-58.424048,Bajo
-32.361198,-58.268101,Bajo
-32.45842,-58.64225,Bajo
-32.7509,-58.359505,Bajo
-32.583233,-58.453896,Bajo
-32.48608,-58.48798,Bajo
-32.445225,-58.63049,Bajo
-32.4032,-58.6544,Bajo
-32.349449,-60.289768,Bajo
-32.30627,-60.225998,Bajo
-32.363647,-60.145554,Bajo
-32.30957,-60.41514,Bajo
-32.520237,-60.27036,Bajo
-32.396793,-60.209808,Bajo
-32.62262,-60.11454,Bajo
-32.601753,-59.80757,Bajo
-31.808046,-58.98579,Bajo
-31.952885,-59.025772,Bajo
-31.709476,-59.089966,Bajo
-31.368799,-58.860062,Bajo
-31.69871,-58.64789,Bajo
-31.83859,-59.33452,Bajo
-31.742018,-58.872365,Bajo
-32.021847,-59.009586,Bajo
-23.65349,-61.214199,Bajo
-23.856476,-60.904873,Bajo
-23.70129,-61.13393,Bajo
-23.67186,-61.18103,Bajo
-23.70969,-61.1287,Bajo
-23.58676,-61.26496,Bajo
-23.85345,-60.9556,Bajo
-23.80044,-61.046139,Bajo
-23.85022,-60.92903,Bajo
-23.67275,-61.17059,Bajo
-23.79374,-61.03429,Bajo
-23.64112,-61.21757,Bajo
-23.55356,-61.44796,Bajo
-24.07496,-60.85348,Bajo
-24.710293,-60.591141,Bajo
-24.10051,-60.627811,Bajo
-24.114441,-60.75724,Bajo
-24.40983,-60.88977,Bajo
-24.08186,-60.79113,Bajo
-24.07495,-60.85349,Bajo
-24.12839,-60.62162,Bajo
-24.056231,-60.71204,Bajo
-24.13574,-60.73037,Bajo
-24.11203,-60.809029,Bajo
-24.056179,-60.864941,Bajo
-24.03181,-60.73408,Bajo
-24.210709,-60.196148,Bajo
-24.0167,-60.8,Bajo
-24.03359,-60.77026,Bajo
-23.9434,-60.83771,Bajo
-23.90738,-60.79693,Bajo
-26.1255,-58.734901,Bajo
-26.073099,-58.441071,Bajo
-26.029408,-58.05869,Bajo
-26.0927,-58.5626,Bajo
-26.1126,-58.2397,Bajo
-26.049189,-58.339092,Bajo
-25.923212,-58.375,Bajo
-26.4641,-58.7625,Bajo
-25.39061,-59.95667,Bajo
-25.42047,-60.25189,Bajo
-24.246861,-60.458729,Bajo
-24.99321,-60.83359,Bajo
-24.52279,-59.30047,Bajo
-24.24424,-60.21822,Bajo
-24.212095,-65.35398,Bajo
-24.184105,-65.29762,Bajo
-24.404652,-65.233215,Bajo
-24.510031,-64.973747,Bajo
-24.40715,-65.054321,Bajo
-24.574421,-64.915962,Bajo
-24.309948,-65.35853,Bajo
-24.46266,-64.852829,Bajo
-24.274715,-64.935036,Bajo
-23.900038,-64.237953,Bajo
-24.24086,-65.19974,Bajo
-24.27056,-65.16528,Bajo
-24.1507,-65.2133,Bajo
-37.16218,-63.412422,Bajo
-37.15193,-63.89088,Bajo
-36.9602,-63.64192,Bajo
-37.06862,-63.60362,Bajo
-37.1734,-63.42135,Bajo
-39.003262,-64.060379,Bajo
-36.62299,-64.358559,Bajo
-36.35447,-64.20134,Bajo
-36.332325,-64.31592,Bajo
-36.607449,-64.349625,Bajo
-36.78766,-64.06956,Bajo
-36.55897,-64.27547,Bajo
-36.304619,-64.377586,Bajo
-36.616595,-64.265932,Bajo
-36.43829,-64.03078,Bajo
-36.575081,-64.005379,Bajo
-36.53904,-64.420853,Bajo
-36.43115,-64.06091,Bajo
-36.791039,-63.398571,Bajo
-36.5262,-63.86917,Bajo
-36.732922,-63.659161,Bajo
-36.51763,-63.86524,Bajo
-36.389713,-63.411316,Bajo
-35.84185,-64.245178,Bajo
-36.21963,-64.23842,Bajo
-36.005539,-64.372292,Bajo
-35.832439,-64.122017,Bajo
-36.07017,-64.30802,Bajo
-35.9497,-64.19386,Bajo
-36.069248,-64.940178,Bajo
-35.99672,-64.26614,Bajo
-36.249649,-64.188141,Bajo
-36.24239,-64.152802,Bajo
-36.11915,-64.24367,Bajo
-36.112679,-64.24234,Bajo
-36.218441,-64.201561,Bajo
-36.21309,-64.13382,Bajo
-36.21477,-64.12029,Bajo
-35.844131,-64.389473,Bajo
-36.259968,-64.11082,Bajo
-35.85414,-64.23501,Bajo
-35.87591,-64.28089,Bajo
-35.82221,-64.03602,Bajo
-35.88887,-64.21415,Bajo
-36.094372,-64.856308,Bajo
-35.88608,-64.25215,Bajo
-36.25987,-64.12823,Bajo
-36.2304,-64.0038,Bajo
-36.179909,-64.394241,Bajo
-36.22434,-64.24969,Bajo
-35.923512,-64.2901,Bajo
-36.190632,-64.03215,Bajo
-36.22276,-64.23723,Bajo
-35.924248,-64.290344,Bajo
-35.93787,-64.06503,Bajo
-35.229935,-63.572346,Bajo
-35.29863,-63.80329,Bajo
-35.32048,-63.809132,Bajo
-35.27044,-63.56971,Bajo
-35.30181,-63.78208,Bajo
-35.092258,-63.524914,Bajo
-35.250313,-63.606218,Bajo
-35.252626,-63.664833,Bajo
-35.273173,-63.615858,Bajo
-35.23367,-63.58456,Bajo
-37.4185,-63.7247,Bajo
-37.662949,-63.561756,Bajo
-37.432465,-63.823196,Bajo
-37.570301,-63.42326,Bajo
-37.4897,-63.4545,Bajo
-37.95582,-64.09034,Bajo
-37.85811,-63.88342,Bajo
-37.80146,-63.499699,Bajo
-38.09245,-63.4379,Bajo
-37.89075,-63.88924,Bajo
-37.964008,-63.64286,Bajo
-38.17137,-63.44273,Bajo
-38.13908,-63.39738,Bajo
-38.17103,-63.68552,Bajo
-38.08178,-63.41768,Bajo
-36.834,-65.445999,Bajo
-36.152,-65.403999,Bajo
-36.589,-65.182,Bajo
-35.619289,-63.846531,Bajo
-35.581173,-63.717182,Bajo
-35.638081,-63.827877,Bajo
-35.63243,-63.743126,Bajo
-35.845718,-63.934422,Bajo
-35.835281,-63.838329,Bajo
-35.68759,-63.77456,Bajo
-35.543812,-63.672939,Bajo
-35.68557,-63.74902,Bajo
-35.469749,-63.88261,Bajo
-35.778351,-63.680962,Bajo
-35.67999,-63.6754,Bajo
-36.292728,-63.909191,Bajo
-36.03786,-63.84496,Bajo
-36.16564,-63.4127,Bajo
-36.15357,-63.86695,Bajo
-36.11849,-63.8678,Bajo
-35.221577,-64.53794,Bajo
-35.446571,-64.748795,Bajo
-35.07464,-64.69629,Bajo
-35.114983,-64.682496,Bajo
-35.02437,-64.59962,Bajo
-35.09341,-65.02109,Bajo
-35.136429,-64.641388,Bajo
-35.06387,-64.68742,Bajo
-35.04917,-64.67029,Bajo
-35.0461,-64.62717,Bajo
-35.471985,-64.51446,Bajo
-35.652809,-64.832588,Bajo
-35.58662,-64.564613,Bajo
-35.54501,-64.7192,Bajo
-35.581383,-64.78088,Bajo
-35.566681,-64.568703,Bajo
-35.41061,-64.162399,Bajo
-35.16338,-64.2805,Bajo
-35.32153,-64.12024,Bajo
-35.06199,-64.01396,Bajo
-35.439812,-64.139259,Bajo
-35.421322,-64.152313,Bajo
-35.21492,-64.48074,Bajo
-35.037151,-64.378563,Bajo
-35.144718,-64.47876,Bajo
-35.33565,-64.1047,Bajo
-35.306511,-64.135262,Bajo
-35.249538,-64.337128,Bajo
-35.151859,-64.470284,Bajo
-35.13801,-64.4414,Bajo
-35.418598,-64.290703,Bajo
-35.395,-64.28812,Bajo
-35.050091,-64.354233,Bajo
-36.73045,-64.517,Bajo
-36.28244,-64.508842,Bajo
-36.776649,-64.518059,Bajo
-35.70686,-63.97016,Bajo
-35.72324,-64.17979,Bajo
-35.707488,-64.081373,Bajo
-35.67461,-63.9999,Bajo
-35.562553,-64.207214,Bajo
-35.70048,-64.21014,Bajo
-35.68295,-64.04077,Bajo
-35.73113,-64.20722,Bajo
-35.745262,-64.26913,Bajo
-35.754189,-64.126579,Bajo
-35.66359,-64.10175,Bajo
-35.79204,-64.19605,Bajo
-35.777481,-64.07412,Bajo
-35.47219,-64.38421,Bajo
-35.712589,-64.200203,Bajo
-35.745762,-64.402344,Bajo
-35.72728,-64.18764,Bajo
-35.720909,-64.147079,Bajo
-35.58025,-64.09241,Bajo
-35.74573,-64.24741,Bajo
-35.76471,-64.10333,Bajo
-35.57364,-64.23621,Bajo
-35.71838,-64.246094,Bajo
-35.71151,-64.333961,Bajo
-35.672771,-64.241791,Bajo
-35.72349,-64.17791,Bajo
-35.77161,-64.16702,Bajo
-35.74281,-64.1267,Bajo
-35.60032,-64.31862,Bajo
-35.71839,-64.04476,Bajo
-35.628236,-64.037891,Bajo
-35.578739,-64.148804,Bajo
-35.66288,-64.10616,Bajo
-35.69436,-64.15043,Bajo
-35.80941,-64.0987,Bajo
-35.70215,-64.00009,Bajo
-35.643173,-64.35748,Bajo
-35.55769,-64.38638,Bajo
-35.7048,-64.237007,Bajo
-35.655849,-64.106506,Bajo
-35.524509,-64.193199,Bajo
-35.69912,-64.07814,Bajo
-35.790901,-64.192268,Bajo
-35.67926,-64.11192,Bajo
-35.457874,-64.03004,Bajo
-35.631672,-64.306503,Bajo
-35.792679,-64.453194,Bajo
-35.74868,-64.111526,Bajo
-35.80628,-64.28646,Bajo
-35.61232,-64.375473,Bajo
-35.778019,-64.112701,Bajo
-37.143459,-64.45459,Bajo
-37.052883,-64.1726,Bajo
-37.05073,-64.18342,Bajo
-29.274651,-66.345383,Bajo
-29.244175,-66.711075,Bajo
-31.353638,-66.763916,Bajo
-35.07265,-67.40513,Bajo
-34.752499,-67.678398,Bajo
-34.895229,-67.353531,Bajo
-35.019264,-67.67342,Bajo
-35.024475,-67.488861,Bajo
-35.01472,-67.60886,Bajo
-35.014118,-67.524559,Bajo
-34.97959,-67.65677,Bajo
-34.990627,-67.521286,Bajo
-32.904918,-68.719715,Bajo
-32.87806,-68.70278,Bajo
-33.21342,-68.36827,Bajo
-33.134754,-68.52387,Bajo
-32.513935,-68.64122,Bajo
-32.73033,-68.629974,Bajo
-33.226492,-68.894064,Bajo
-32.958725,-69.289658,Bajo
-33.097935,-68.888626,Bajo
-32.953694,-68.721583,Bajo
-33.026244,-68.735354,Bajo
-33.5747,-68.9806,Bajo
-33.74785,-69.03243,Bajo
-34.4916,-68.048401,Bajo
-34.66562,-68.389206,Bajo
-34.58841,-68.0329,Bajo
-34.5819,-68.04877,Bajo
-34.68014,-68.27426,Bajo
-35.01379,-67.85954,Bajo
-34.53412,-68.38373,Bajo
-34.559799,-68.090561,Bajo
-34.96532,-67.86489,Bajo
-34.87484,-67.704575,Bajo
-34.5633,-68.3273,Bajo
-34.66054,-68.08415,Bajo
-33.595,-68.07222,Bajo
-33.39833,-68.23083,Bajo
-33.555867,-69.012365,Bajo
-27.185587,-54.958656,Bajo
-27.16594,-54.90678,Bajo
-27.37349,-54.86448,Bajo
-27.01787,-54.582481,Bajo
-27.57081,-55.666908,Bajo
-27.63274,-55.73158,Bajo
-27.62173,-55.86774,Bajo
-26.18592,-53.70605,Bajo
-25.95083,-53.902191,Bajo
-26.18707,-53.69872,Bajo
-26.03627,-53.85751,Bajo
-26.047991,-53.769009,Bajo
-27.0288,-54.48413,Bajo
-27.204521,-54.454094,Bajo
-27.189951,-54.334148,Bajo
-27.249,-54.4431,Bajo
-27.20251,-54.32316,Bajo
-27.29464,-54.30453,Bajo
-26.839211,-54.347549,Bajo
-27.211361,-54.334309,Bajo
-27.190269,-54.321671,Bajo
-27.263559,-54.295471,Bajo
-27.234221,-54.459511,Bajo
-27.27399,-54.29347,Bajo
-26.68342,-54.267391,Bajo
-27.112784,-54.151018,Bajo
-27.17339,-54.45692,Bajo
-27.107113,-54.155693,Bajo
-27.24609,-54.47134,Bajo
-27.11615,-54.367599,Bajo
-27.17463,-54.35048,Bajo
-27.21394,-54.32437,Bajo
-27.24964,-54.48386,Bajo
-27.20484,-54.45527,Bajo
-27.236771,-54.291458,Bajo
-27.23105,-54.46814,Bajo
-27.10421,-54.368295,Bajo
-27.23759,-54.29894,Bajo
-26.810909,-54.258282,Bajo
-27.25569,-54.25573,Bajo
-26.689289,-54.221561,Bajo
-27.24548,-54.322449,Bajo
-27.332703,-54.32644,Bajo
-27.188971,-54.280842,Bajo
-27.17972,-54.27705,Bajo
-27.224554,-54.314785,Bajo
-27.18033,-54.279259,Bajo
-27.588369,-55.24955,Bajo
-27.690195,-55.341686,Bajo
-27.57968,-55.39695,Bajo
-27.614559,-55.396111,Bajo
